9311075,"\begin{{flushright} {{\normalsize UUITP-- 27/1993 } \\ \end{{flushright} \bigskip \bigskip {{\bf Regular Representation \\ of the      Quantum Heisenberg Double \\ \{{ $U_q(sl(2))$, $Fun_{{q}(SL(2))$ \} \\      ( $q$ is a root of unity). }"
9311076,Induced $B\wedge F$ term and photon mass generation in 3+1 dimensions
9311076,Induced $B\wedge F$ term and photon mass generation in 3+1 dimensions
9311085,Circular string-instabilities in curved spacetime
9311086,Loop Equations for the d-dimensional\\ n-Hermitian Matrix model
9311091,Dynamical Equations of Spinning Particles: Feynman's Proof
9311094,{{\bf The differential geometry of Fedosov's quantization}
9311096, \begin{{flushright} {{\small SMI-11-93 \\ hep-th/9311096} \end{{flushright} \vspace{{2cm} Quantization of the External Algebra on \\ a Poisson-Lie Group
9311101,COHERENT STATES IN NULL-PLANE Q.E.D.
9311108,\title@true\vglue 24\p@ plus 12\p@ minus 12\p@    \bgroup\let\\=\cr\tabskip\centering    \halign to \hsize\bgroup\tenbf\hfill\ignorespaces##\unskip\hfill\cr
9311112,Covariant differential complexes on quantum linear groups. \thanks{{This work is supported in part by the Russian Foundation of Fundamental Research (grant No.93-02-3827).}
9311113,On the temperature dependence of the induced charge density in the presence of a magnetic flux string in 2+1 dimensions
9311113,Symmetries in a Polynomial Formulation of the Non-Linear $\sigma$-Model
9311113,Symmetries in a Polynomial Formulation of the Non-Linear $\sigma$-Model
9311115," \begin{{flushright} {{\small SMI-15-93 \\ November, 1993 } \end{{flushright} \vspace{{2cm} Regge Regime in QCD \\ and \\ Asymmetric Lattice Gauge Theory"
9311122,"\bf  SEMICLASSICAL vs. EXACT SOLUTIONS OF CHARGED BLACK HOLE IN FOUR DIMENSIONS  AND EXACT $O(d,d)$ DUALITY"
9311128,\bf Charge sum rules in N=2 theories
9311131, Tree scattering amplitudes of the\\ spin-4/3 fractional superstring II:\\ The twisted sectors
9311134,On the algebraic structures connected with the        linear Poisson brackets of hydrodynamics type
9311138,Lattice models and $N=2$ supersymmetry
9311141,Edge Asymptotics of Planar Electron Densities\footnote{{UCONN-93-9;hep-th/9311141}
9311145,Optimized perturbation methods\\for the free energy of the anharmonic oscillator
9311146,Conformal gauge generators in
9311147,Uncertainty Relation in Quantum Mechanics with Quantum Group Symmetry
9311147,Uncertainty Relation in Quantum Mechanics with Quantum Group Symmetry
9311152,Gauss hypergeometric function and \\ quadratic $R$-matrix algebras 
9311153, Derivative and higher order extensions of Davey-Stewartson equation from matrix KP hierarchy   
9311154, New integrable hierarchies gauge generated from constrained KP   
9311158,The structure of the invariant charge  \nl in massive              theories with one coupling
9311158,\vbox{{\line{{\box\t@pleft \hss \box\t@pright}}%   \skippagenum T\skipheadline T\skipfootline T%   \t@pinit \titl@fill \vskip\chskiptamount \@title
9311160, {{\normalsize ~~~~INFN-NA-IV-93/31 \hfill~~ DSF-T-93/31~~~~} \vskip1.5cm Thermal noise and oscillations of photon distribution for squeezed and correlated light\\[2mm]
9311161,Nilpotent action on the KdV variables and 2-dimensional Drinfeld-Sokolov reduction
9311162,"Quantumgroups in the Higgs phase\thanks{{Invited talk presented by Mark de Wild Propitius at `The III International Conference on Mathematical Physics, String Theory and Quantum Gravity', Alushta, Ukraine, June 13-24, 1993.}"
9311167,Differential geometry of Toda systems
9311171,Kac-Moody Groups and Integrability of Soliton Equations
9311171,Kac-Moody Groups and Integrability of Soliton Equations
9311176,Cosmic Censorship Violation for a Class of Supersymmetric Solitons
9311179,Particle physics from the noncommutative geometry point of view $\dag$ *
9311183,Sewing \ \ Constraints \ \ and \ \  Non \ - \ Orientable \ \ Open \ \  Strings
9312004,\begin{{flushright} {{\normalsize UUITP 32/1993   \\ hep-th/9312004 } \\ \end{{flushright}  \bigskip   \bigskip \bigskip   \bigskip  \bigskip {{\bf Symplectic structure of the moduli space\\ of flat connection on a Riemann surface}
9312006,Light-Front Ensemble Projector Monte Carlo
9312008,Quantum Group Invariant Integrable n-State Vertex Models with Periodic Boundary Conditions
9312009,CLASSICAL FIELD THEORY\\AND ANALOGY BETWEEN\\NEWTON'S AND MAXWELL'S EQUATIONS
9312016,The Kazhdan-Lusztig conjecture for finite W-algebras
9312017,Universality and Scaling at the Onset of Quantum Black Hole Formation
9312023,"On free differentials on associative algebras \footnote{{Talk presented by V. Kharchenko at the Third International Conference in Non Associative Algebras and Its Applications, Oviedo, Spain, July 1993}"
9312023,"On free differentials on associative algebras \footnote{{Talk presented by V. Kharchenko at the Third International Conference in Non Associative Algebras and Its Applications, Oviedo, Spain, July 1993}"
9312024,"QUANTUM $SU(2,2)$-HARMONIC OSCILLATOR"
9312031," $R$-matrices for  the $n=2,3$  Elliptic Calogero-Moser Models \\        "
9312032,On the integrability of $N$ = 2 supersymmetric massive theories
9312042,The $r$-matrix structure of the Euler-Calogero-Moser model
9312051,\bf SU(2) WZNW model at higher genera from gauge field functional integral
9312055,Computation of critical exponent $\eta$ at $O(1/N^2_{{\!f})$ in quantum electrodynamics in arbitrary dimensions.
9312056,Regularization Dependence of the Zero Mode Dynamics in the Schwinger Model
9312059,Two-Dimensional Gravity \break        and Nonlinear Gauge Theory
9312061,\LARGE \bf  INTEGRALS OF MOTION\\ FOR KICKED QUANTUM SYSTEMS\\ INFN-NA-IV-93/48~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~~DSF-T-93/48 \\ [7mm] 
9312063,The Negative Dimensional Oscillator at Finite Temperature
9312063,The Negative Dimensional Oscillator at Finite Temperature
9312065,"Vertex Operator Superalgebras and Their Representations \footnote{{1991 Mathematics Subject  Classification. Primary 17b65; Secondary 17A70, 17B67.} \footnote{{This paper is in the final form, and no version of it will be submitted for publication elsewhere.}"
9312075,A Torsion Free Tangent Bundle for $SU_{{q}(2)$  (draft)
9312078,Hamilton's Formalism for Systems with Constraints
9312081, %\rightline{{\normalsize DFTT 77/93 \\} %\rightline{{\normalsize December 1993 \\} %\bigskip %\bigskip {{\bf Paragrassmann Algebras with Many Variables} 
9312082,\LARGE Chiral Anomaly at Infinite Temperature
9312083,Finite temperature dilaton gravity
9312084,THE YANG--BAXTER SYMMETRY IN FIELD THEORY 
9312084,THE YANG--BAXTER SYMMETRY IN FIELD THEORY
9312085,{{\bf THE GENERAL SOLUTION OF THE 2-D SIGMA MODEL STRINGY BLACK HOLE AND THE MASSLESS COMPLEX SINE-GORDON MODEL.}
9312089," Space-Time Symmetries: $P$ and $CP$ Violation \footnote{{\P} {{This work was done under the auspices of the U. S. Department of Energy. The talk was presented by D. V. Ahluwalia. {{\bf Submitted to}: Proceedings of the III International Wigner Symposium (Christ Church, Oxford, 1993).} "
9312089," Space-Time Symmetries: $P$ and $CP$ Violation \footnote{{\P} {{This work was done under the auspices of the U. S. Department of Energy. The talk was presented by D. V. Ahluwalia. {{\bf Submitted to}: Proceedings of the III International Wigner Symposium (Christ Church, Oxford, 1993).} "
9312090," $\protect\protect\bbox{{(j,0)\oplus(0,j)}$ Representation Space:  Dirac-Like Construct \footnotemark[1] \footnotetext[1]{{This work was done under the auspices of the U. S. Department of Energy. The lecture was delivered by D.V.Ahluwalia} "
9312091," $\protect\protect\bbox{{(j,0)\oplus(0,j)}$ Representation Space: Majorana-Like Construct \footnotemark[1] \footnotetext[1]{{This work was done under the auspices of the U. S. Department of Energy. The lecture was delivered by D. V. Ahluwalia} "
9312092, Parity Transformation in the Front Form \footnotemark[1] \footnotetext[1] {{The work of D. V. Ahluwalia  was done under the auspices of the U. S. Department of Energy. He acknowledges the kind support from the Los Alamos National Laboratory via a postdoctoral research fellowship. E-mail address for DVA: AV@LAMPF.LANL.GOV}
9312096,QUANTUM COHOMOLOGY OF FLAG MANIFOLDS \\ AND TODA LATTICES
9312100,Unstable geodesics and topological field theory
9312104,THE VERLINDE ALGEBRA AND THE COHOMOLOGY OF THE GRASSMANNIAN
9312106,"\bf Even and odd coherent states\\ (Schr\""{{o}dinger cat states)\\ for multimode parametric systems"
9312108,NON ABELIAN TODA THEORY :\break A COMPLETELY INTEGRABLE MODEL FOR\break STRINGS ON A BLACK HOLE BACKGROUND
9312120,"\begin{{flushright} {{\small Preprint SMI-12-93\\ June, 1993} \end{{flushright} \vspace{{2cm} $D=2$ string theory in target space/world-sheet light-cone gauge."
9312124,"Collective Field Theory \break for D=0 Matrix Models~\foot{{ \rm Invited Talk at the XXVII International Symposium in Wendisch-Rietz, Germany, Sept. 7--11, 1993.}"
9312124,"Collective Field Theory \break for D=0 Matrix Models~\foot{{ \rm Invited Talk at the XXVII International Symposium in Wendisch-Rietz, Germany, Sept. 7--11, 1993.}"
9312130,Open spin chains and quadratic algebras
9312146,Sharpened Information-Theoretic Uncertainty Relations and the Histories Approach to Quantum Mechanics
9312153,Classical and Quantum Mechanics of Free \k Relativistic Systems
9312154,"\bf  EXACT O(d,d) TRANSFORMATIONS IN WZW MODELS"
9312158,2D Quantum Gravity \\ in the Proper-Time Gauge
9312162,\bf On the Canonical Structure of the De Donder-Weyl Covariant Hamiltonian Formulation of Field Theory  \\ I. Graded Poisson brackets and equations of motion
9312165,Current commutator anomalies in finite-element quantum electrodynamics
9312167,"\vspace{{-15mm}        {{\normalsize \hfill        \begin{{tabbing}        \`\begin{{tabular}{{l}          hep--th/9312167 \\          SLAC--PUB--6411  \\          December 1993 \\          T           \end{{tabular}               \end{{tabbing} }        \vspace{{8mm} \setcounter{{footnote}{{1} Cosmological String Solutions by Dimensional Reduction\thanks{{Work supported by the Department of Energy, contract DE--AC03--76SF00515.}"
9312169,Lattice Ising model in a field: E$_8$ scattering theory
9312173,"Geometric Phase, Bundle Classification, and Group Representation"
9312173,"Geometric Phase, Bundle Classification, and Group Representation"
9312175, Two-Dimensional Quantum Gravity\\ \vskip5pt in Temporal Gauge %\thanks{{} 
9312177,Graph Quantum Groups
9312183,BRST Structure of Polynomial Poisson Algebras
9312193,Description of  moduli space of projective  structures via fat graphs
9312197,"Vacuum Curves, Classical Integrable Systems in Discrete Space-Time and Statistical Physics"
9312204,Abelian Chern-Simons field theory \\ and anyon equation on a torus
9401002,"HARD THERMAL LOOPS, STATIC RESPONSE AND\\THE COMPOSITE EFFECTIVE ACTION\footnotemark[1]"
9401003, \bf Local heterotic geometry in holomorphic coordinates 
9401006,"CURRENTS, CHARGES, AND CANONICAL STRUCTURE OF  PSEUDODUAL CHIRAL MODELS "
9401009,Translations between Quaternion and Complex Quantum Mechanics
9401009,Translations between Quaternion and Complex Quantum Mechanics
9401012, Flavor-Dependence and Higher Orders of \\ Gauge-Independent Solutions in \\ Strong Coupling Gauge Theory 
9401017, Relativistic Calogero-Moser Model as Gauged WZW Theory
9401018,Quantum Spaces: \\        Notes and comments \\on a lecture by S. L. Woronowicz \thanks{{Supported by KBN under grant 2 1047 91 01 } 
9401019,Quantum Principal Fiber Bundles:\\ Topological Aspects \thanks{{Supported by KBN under grant 2 1047 91 01} 
9401024,ON THE HAMILTONIAN APPROACH AND PATH INTEGRATION  FOR A POINT PARTICLE  MINIMALLY COUPLED TO ELECTROMAGNETISM
9401034,"\bf Aspects of $\sigma$ Models \thanks{{ Contribution to Salamfest, 8 -12 March 1993, Trieste} "
9401038,An Exact Solution to O(26) Sigma Model \break Coupled to 2-D Quantum Gravity 
9401042,Construction of Field Algebras with Quantum Symmetry        from Local Observables
9401043,"\vspace*{{-14mm}{{\large %{{\bf  $2(2S+1)$- COMPONENT MODEL AND ITS CONNECTION WITH OTHER %FIELD THEORIES}\thanks{{Talk presented at the {{\it  Escuela Latinoamericana de % F\'{{\i}sica %(ELAF'93). ''Fenomenolog\'{{\i}a de las Interacciones % Fundamentales''. Mar del Plata, %Argentina. %July 5-16, 1993} and at the {{\it XVII Symposium on Nuclear Physics. %Oaxtepec, M\'exico. January 4-7, 1994}}}"
9401046, Subtleties in  QCD theory in Two Dimensions
9401046, Subtleties in  QCD theory in Two Dimensions
9401051,A consistent derivation of the quark-antiquark\\and three-quark potentials\\in a Wilson loop context
9401054,On the quantization of angular momentum
9401065," {{\bf\BBBig \centerline{{Conformal symmetry} \bigskip \centerline{{of the coupled Chern-Simons and }\bigskip \centerline{{gauged nonlinear Schr\""odinger equations} } "
9401069,The String Dilaton and a  Least Coupling Principle
9401070,Black Hole Entropy in Canonical Quantum Gravity and Superstring Theory
9401072,On Geometric Entropy
9401076, TETRAHEDRON EQUATION AND THE ALGEBRAIC GEOMETRY
9401080,\bf Generic solutions for some integrable lattice equations
9401082, \rightline{{\protect{{{{\normalsize DFPD/93/TH/76}}} \rightline{{\protect{{{{\normalsize hep-th/9401082}}} \vskip1truecm {{\tt WBase}: a C package to reduce tensor products of Lie algebra representations
9401083,On the Symmetries of Hamiltonian Systems
9401083,On the Symmetries of Hamiltonian Systems
9401085,Quantum Groups on Fibre Bundles
9401094,Discrete Phase Transitions Associated to Topological Lattice Field Theories in Dimension $D\geq 2$ 
9401096, Construction of Non-critical String Field Theory  \nextline         by Transfer Matrix Formalism in Dynamical Triangulation       
9401098,\bf{{Exact Duality and Nilpotent Gauging}
9401100, {{\hfill{{\large IC/94/11}}\\ \ \\ FIRST QUANTIZED NONCRITICAL \\ RELATIVISTIC POLYAKOV STRING 
9401111,Interpretation of High Energy String Scattering in terms of String Configurations\doeack
9401113,\Large\bf Vortices in Bogomol'nyi Limit of Einstein Maxwell\\Higgs Theory with or without External  Sources\protect\\[1mm]\  
9401117,Exact Yangian Symmetry \\ in the classical Euler-Calogero-Moser Model
9401118,Integrable open-boundary conditions\\  for the supersymmetric t-J model.\\ The quantum group invariant case.
9401121,\titsm Chiral Rings and Integrable Systems\break for Models of Topological Gravity
9401121,\titsm Chiral Rings and Integrable Systems\break for Models of Topological Gravity
9401122,Abelian Chern-Simons field theory \\ and anyon equation on a cylinder
9401124,The Broken Phase of the  Topological \\ Sigma model
9401126,{{\seventeenbf {{High Energy String Collisions in a Compact Space} } 
9401127, \begin{{flushright} {{\small SMI-5-94\\ HEP-TH/9401127 } \end{{flushright} \vspace{{2cm} Poisson-Lie structures \\ on the external algebra of $SL(2)$ \\ and their quantization
9401129,\vspace{{-1.in}The Phenomenology of Strings and Clusters in the 3{{--}$d$ Ising Model
9401130,Quantum and Floer cohomology have the same ring structure
9401131,\large\bf Pair production of black holes in a $U(1) \otimes U(1)$ theory
9401132,Quantization of pseudoclassical model\\         of spin one relativistic particle.
9401142," \begin{{flushright} Preprint PNPI-1947, January 1994 \end{{flushright} \bigskip\bigskip\bigskip Critical  Composite Superconformal String"
9401145,Gravity From Noncommutative Geometry
9401145,Gravity From Noncommutative Geometry
9401146,Noncommutative Differential Geometry with Higher Order Derivatives
9401148,BV and BFV Formulation of a Gauge Theory of Quadratic Lie Algebras in 2-d and a Construction of $W_3$ Topological Gravity
9401153,\bf Nonperturbative QCD: A Weak-Coupling Treatment on the 		Light Front
9401156, Chern-Simons Theory of the Anisotropic Quantum Heisenberg Antiferromagnet on a Square Lattice
9401162,"When q=0, The Forced Harmonic Oscillator Isn't."
9401167,"MULTI-COMPONENT KdV HIERARCHY, $V$-ALGEBRA\break AND NON-ABELIAN TODA THEORY"
9402002,Strong-Weak Coupling Duality in Four Dimensional String Theory 
9402005,"Field Dependent Gauge Couplings \penalty-1000 	in Locally Supersymmetric Effective Quantum Field Theories \foot{{Research supported in part by: 	the NSF, under grant PHY--90--09850 (V.~K.); 	the Robert A.~Welch Foundation (V.~K.); 	the Heisenberg Fellowship of the DFG (J.~L.); 	the NATO, under grant CRG~931380 (both authors).}"
9402011,A simple construction of elliptic $R$-matrices
9402021,Calogero-Moser hierarchy and KP hierarchy
9402021,Calogero-Moser hierarchy and KP hierarchy
9402026, On the Additional Symmetry;\\ Many-Body Problem Related to the KP Hierarchy 
9402032,"DYON - MONOPOLE BOUND STATES, SELF-DUAL HARMONIC FORMS ON THE MULTI-MONOPOLE MODULI SPACE, AND SL(2,Z) INVARIANCE IN STRING THEORY"
9402034,\bf Continuous Local Symmetry in Ising-type Models 
9402043,A Dynamical System Connected with Inhomogeneous 6-Vertex Model
9402049,{{\Large\bf A~BPS~Dyon~in~a~Weak~Electromagnetic~Field:}\\ %     {{\Large\bf Equations of Motion and Radiation Fields}
9402052,\bf MULTI--SPIN SYSTEMS ON A RANDOMLY
9402054,Monodromy Map and Classical r-matrices
9402056,On the Supersymmetric BKP-Hierarchy
9402060,"Quantum Group Covariant Noncommutative Geometry. \thanks{{Dubna Preprint JINR E2-94-38, extended and revised version of the report presented on the XXIIth International Conference on Differential Geometric Methods in Physics, Mexico, September 20-25, 1993.}"
9402061,\bf Integrable Perturbations of $W_n$ and WZW Models 
9402061,\bf Integrable Perturbations of $W_n$ and WZW Models 
9402069,Symmetries of quantum spaces. Subgroups and quotient spaces of quantum $SU(2)$ and $SO(3)$ groups.
9402070,The Differential Calculus on Quantum Linear Groups.
9402071,\LARGE \bf THE REAL TEST OF ``TRIVIALITY''  \\ \vspace*{{3mm}             ON THE LATTICE 
9402079,The Solutions of Affine and Conformal Affine Toda Field Theories
9402086,\begin{{flushright} {{\normalsize UB-ECM-PF 94/4 } \end{{flushright} \vspace{{2cm} {{\Large \bf Possible evidences of Kaluza-Klein particles in a scalar model with spherical compactification}
9402089, EXTREME DOMAIN WALL--BLACK HOLE COMPLEMENTARITY IN  $N=1$  SUPERGRAVITY WITH A GENERAL DILATON COUPLING
9402090,Construction of Simple $q$-Deformed Algebras by Statistics
9402091,\bf  \s$\bf{{SU(2)}$ WZW theory at higher genera
9402093,THE HOMFLY POLYNOMIAL FOR TORUS LINKS FROM CHERN-SIMONS GAUGE THEORY
9402095,BLACK HOLES AND NONPERTURBATIVE CANONICAL 2D DILATON GRAVITY
9402095,BLACK HOLES AND NONPERTURBATIVE CANONICAL 2D DILATON GRAVITY
9402101, Classical  integrable lattice models  through  quantum group related formalism 
9402105,{{\bf OFF-SHELL AMPLITUDES IN TWO DIMENSIONAL OPEN STRING FIELD THEORY      \foot{{Work Supported in part by the Department of Energy under contract DE-FG02-91ER40688 -- Task A.} %%      }
9402124,\bf COMPLEX $q$-ANALYSIS AND SCALAR FIELD THEORY ON A $q$-LATTICE
9402133,""
9402137,{{\Large\sc Time-Independent Solutions to the Two-Dimensional Non-Linear O(3) Sigma Model and Surfaces of Constant Mean Curvature} \\ \vsp{{3} {{\large{{\bf Short title: } CMC Surfaces and the O(3) Model}
9403001, Generation of a quantum integrable class of discrete-time  or relativistic periodic  Toda chains
9403004,Loop Algebra Symmetries and Commuting Flows for the Kadomtsev-Petviashvili Hierarchy
9403005,Symmetries of the Kadomstev-Petviashvili Hierarchy
9403008,Hawking Temperature and String Scattering off the 2+1 Black Hole
9403013,Liouville Theory: Ward Identities for Generating Functional and Modular Geometry
9403013,Liouville Theory: Ward Identities for Generating Functional and Modular Geometry
9403018,On 4D-Hawing Radiation from Effective Action
9403027,There are No Causality Problems for Fermi's Two Atom System
9403028, \break {{\fourteenpoint $S^7$ Current Algebras} 	
9403032,  \begin{{flushright} \normalsize{{ DAMTP  94-18 \\                 hep-th/9403032 }   \end{{flushright} \vspace{{5cm}  Singular vectors of the $W\!\!A_2$ algebra 
9403033,\huge{{\bf Realization of $U_q(so(N))$ within the}\\             {{\bf Differential Algebra on ${{\bf R}_q^N$}
9403035,\bf Representation Blocks of Conformal Fields for     the  $\NN$=4  SU(2)$_\kk$ Superconformal Algebras
9403041,\vspace{{-2cm} \hfill {{\small THEF-NYM 94.2}\vspace{{-.3cm} \\ \hfill {{\small hep-th/9403041}\\ \vspace{{-.3cm} \hfill {{\small March 1994} \\ \vspace{{1cm} {{\Large \bf EXACT STRING BACKGROUND FROM A WZW MODEL BASED ON THE HEISENBERG GROUP}
9403043,A comment on the odd flows for the supersymmetric $\KdV$  equation.
9403045,Quantum States of String-Inspired Lineal Gravity\footnotemark[1]
9403052,A time-discretized  version of the Calogero-Moser model
9403052,A time-discretized  version of the Calogero-Moser model
9403056,Nonrelativistic Chern-Simons theory for the Repulsive Bose Gas\thanks{{} 
9403057,"Quantized Topological 2-form Gravity %\footnote{{ %Talk given by A. Nakamichi at the Workshop on General %Relativity and Gravitation held at Tokyo University, %January 17-20,1994.} "
9403059,The Stable Representation  of the algebra of functions on the quantum group $SU_{{q}(2)$.
9403063,"\LARGE Gauge fixing in Higher Derivative Field Theories \thanks{{Submitted to Nuclear Physics B.} \\ \author{{A.Bartoli \\ Dipartimento di Fisica, Universit\`a di Bologna, \\ I.N.F.N. Sezione di Bologna, Via Irnerio 46, Bologna Italy. \and J. Julve \thanks{{Partially supported by DGICYT and the CNR-CSIC cooperation agreement.} \\ Instituto de Matem\'aticas y F\'{{\i}sica Fundamental, \\ CSIC, Serrano 123, Madrid, Spain. }"
9403066,Combinatorial Quantization of the Hamiltonian Chern-Simons Theory I
9403073,"\LARGE{{\bf{{Fermionic counting of $\sf RSOS$-states and \\ Virasoro character formulas for \\ the unitary minimal series $\sf M(\nu ,\nu +1)$.\\ Exact results. }}"
9403081,{{ \bf On bosonization of 2d conformal field theories }
9403086,A Universal $w$\ String Theory
9403088,Orbifold Constructions and the Classification of Self-Dual $c=24$ Conformal Field Theories
9403091,Path Integral Quantization of Cosmological Perturbations
9403091,Path Integral Quantization of Cosmological Perturbations
9403094,An elliptic quantum algebra for $\widehat{{sl}_2$
9403100, \hfill \normalsize{{KCL-TH-94-3} \\ \vskip2cm \LARGE{{On representations of super coalgebras} 
9403101,\begin{{flushright} {{\normalsize HEP-Th  9403xxx \\ February 1994 } \\ \end{{flushright}  \bigskip   \bigskip {{\bf  The zero-curvature representation \\ for      nonlinear O(3) sigma-model }
9403106,Instantons in Large Order of the Perturbative Series
9403108,Geometric and Renormalized Entropy in Conformal Field Theory
9403120, Travelling waves in multivortex configurations 
9403123,\LARGE Resolution of Orbifold Singularities\\ in String Theory\\[10mm] \insert\footins{{\hbox to\hsize{{\footnotesize To appear in ``Essays on Mirror Manifolds 2''.\hfil}}
9403124,Singular Vectors of the $N=2$ Superconformal Algebra
9403127, Low energy dynamics of $[U(1)]^{{N}$ Chern-Simons solitons                \thanks{{Research supported by the grant KBN 2P302 049 05 } 
9403129,NON-PERTURBATIVE APPROACH TO \break 2D-SUPERGRAVITY AND \break SUPER-VIRASORO CONSTRAINTS\foot{{PhD Thesis at the University of Bonn.}
9403129,NON-PERTURBATIVE APPROACH TO \break 2D-SUPERGRAVITY AND \break SUPER-VIRASORO CONSTRAINTS\foot{{PhD Thesis at the University of Bonn.}
9403131,\vskip 1.4cm \Large\bf {{ Quantum Cosmology with Yang-Mills Fields }
9403134,General solutions of the  Monge-Amp\`{{e}re equation in $n$-dimensional space
9403136,\title@true\vglue 24\p@ plus 12\p@ minus 12\p@    \bgroup\let\\=\cr\tabskip\centering    \halign to \hsize\bgroup\tenbf\hfill\ignorespaces##\unskip\hfill\cr
9403138,\bf An operator approach to BRST invariant transition amplitudes
9403152,Negative Flows of the KP-hierarchy
9403153,"{{\normalsize{{{{\hskip 8.5cm} BIHEP-TH-94-9}}\\[-7mm] {{\normalsize{{{{\hskip 8.5cm} March,~~~~~1994}}\\ $q$-Deformed Chern Class, Chern-Simons\\  and Cocycle Hierarchy"
9403154,Interrelations between Quantum Groups and Reflection Equation (Braided) Algebras.
9403157, Representation Theory of a W-algebra from generalised DS reduction
9403159,Spectra of RSOS Soliton Theories
9403162,Finite dimensional representations of\\ quantum affine algebras
9403165,"\vspace*{{-3cm}\prepr{{44}{{01}{{March}\vspace*{{2cm} {{\large {{\bf  NOTES ON OSCILLATOR-LIKE INTERACTIONS OF VARIOUS SPIN RELATIVISTIC PARTICLES}}\thanks{{Talk contributed at  the Second Workshop  ""Osciladores Arm\'onicos"".  Cocoyoc, M\'exico, March 23-25, 1994. To be published in the NASA Conference Proceedings.}"
9403166,"\bf Explicit thermostatics of certain classical one-dimensional lattice models by harmonic analysis\thanks{{ Paper presented at International Workshop on SYMMETRY METHODS IN PHYSICS, Dubna, Russia, July 6 - 10 1993. To appear in the proceedings.} "
9403170,Models of Quantum Space Time:  Quantum Field Planes 
9403174,Solitonic photons and intermediate vector bosons 
9403177,A note on chiral fermions and heterotic strings
9403178,"Elliptic Dunkl operators, root systems, and functional equations"
9403179,"\vspace{{-15mm}        {{\normalsize \hfill        \begin{{tabbing}        \`\begin{{tabular}{{l} 	 SLAC--PUB--6471 \\ 	 RI--2--94  \\ 	 March 1994 \\ 	 hep--th/9403179 \\ 	 T   \\ 	\end{{tabular}        \end{{tabbing} }        \vspace{{8mm} \setcounter{{footnote}{{1} String--Kaluza--Klein Cosmology\thanks{{Work supported by the Department of Energy, contract DE--AC03--76SF00515.}"
9403183,On the \LG Realization of Topological Gravities
9403192, \vbox{{ \centerline{{ Exact Models of } \vskip2pt\centerline{{Extremal Dyonic 4D Black Hole Solutions} \vskip2pt\centerline{{of Heterotic String Theory.} } 
9403192, \vbox{{ \centerline{{ Exact Models of } \vskip2pt\centerline{{Extremal Dyonic 4D Black Hole Solutions} \vskip2pt\centerline{{of Heterotic String Theory.} } 
9403193,Stable and Unstable Circular Strings in Inflationary Universes
9403195,SUPERSYMMETRIC YANG-MILLS THEORY \break ON A FOUR-MANIFOLD
9403196,A GEOMETRIC MODEL \\ OF ARBITRARY SPIN MASSIVE PARTICLE
9403197,NON-LOCAL MATRIX GENERALIZATIONS OF $W$-ALGEBRAS
9404003," \bf Anomalies in \\ N=2 supersymmetric non-linear $\si$ models \\ on compact K\""ahler Ricci-flat target spaces "
9404009,YUMS-94-08[revised]
9404012,\bf Coulomb gas representation of the SU(2) WZW correlators at higher genera
9404018, {{\bf\BBBig \centerline{{The Nappi-Witten example}\bigskip \centerline{{and}\bigskip \centerline{{gravitational waves} }
9404022, \hspace{{3.0truein}{{\small IFT-490-UNC}\\ \vspace{{0.2truein} {{%Finite Temperature Restoration of \\Topological Invariance %in $(2+1)$ Dimensions Phase Transition in $(2+1)d$ Quantum Gravity} 
9404024,  A Parity Invariant Regularization \\  in\\  3-D Quantum Electrodynamics 
9404024,  A Parity Invariant Regularization \\  in\\  3-D Quantum Electrodynamics 
9404026, Supersymmetry in Stochastic Quantization Method and Field-Dependent Kernel
9404033," 	Scalar Mass and Cosmological Constant 	induced by ``Anomalous"" $U(1)$ $D$-term "
9404036,{{\bf Twisting of quantum (super)algebras. Connection of Drinfeld's and  Cartan-Weyl realizations for quantum affine algebras}
9404038,Gauss decomposition of trigonometric R-matrices
9404040,Observable Algebras for the Rational and Trigonometric \\        Euler-Calogero-Moser Models
9404042,On the Two Gap Locus for the Elliptic Calogero--Moser Model
9404046,Determinants of elliptic pseudo-differential operators
9404048,{{\bf \mbox{{} \\$L$--functions in Scattering on $p$-adic Multiloop Surfaces} \vspace{{.5cm}
9404053,Modular Invariance and Characteristic Numbers
9404054,Wave equations on q-Minkowski space
9404054,Wave equations on q-Minkowski space
9404060,\LARGE Minimum Distances in Non-Trivial\\ String Target Spaces\\[10mm] 
9404065,Quantum Mass corrections for $C_2^{{(1)}$ Affine Toda theory solitons
9404068, \begin{{flushright} {{\small SMI-10-94 } \end{{flushright} \vspace{{2cm} On Poisson-Lie structure on the external algebra of the classical Lie groups 
9404079,% \vskip-7em\hfill {{\small \begin{{tabular}[t]{{l}                   \rule{{0ex}{{1ex}  \\[.0ex]                   \rule{{0ex}{{1ex} \end{{tabular} \break\vskip3em  } %--------------------------------------% The Solution to Wheeler-DeWitt is Eight
9404080," A Generic Renormalization Method in Curved Spaces and at Finite Temperature\footnote{{Research supported in part by CICYT grant \#AEN93-0695, and NATO grant \#910890.\\ E-mail: {{\tt comellas@ebubecm1, hagensen@ebubecm1, latorre@ebubecm1}.}"
9404083,BFV QUANTIZATION OF RELATIVISTIC SPINNING PARTICLES WITH A SINGLE BOSONIC CONSTRAINT
9404087,On the physical interpretation of effective actions using Schwinger's formula
