filepath,filepath_id,token_id,parent_id,offset,length,type,token
./sound1.tex,1392049518,3046886451,183019717,1,10,ref,\ref{bohr}
./sound1.tex,1392049518,1789797684,1392049518,9108,13,inline_math,$E=E_{\rm R}$
./sound1.tex,1392049518,966510688,1789797684,5,7,braces,{\rm R}
./sound1.tex,1392049518,2112336645,1392049518,9127,15,parens,(\ref{rydberg})
./sound1.tex,1392049518,3093889390,2112336645,1,13,ref,\ref{rydberg}
./sound1.tex,1392049518,241443799,1392049518,9149,31,inline_math,$\frac{\hbar\omega_{\rm D}}{E}$
./sound1.tex,1392049518,2040255427,241443799,1,29,frac,\frac{\hbar\omega_{\rm D}}{E}
./sound1.tex,1392049518,2266022761,2040255427,5,21,braces,{\hbar\omega_{\rm D}}
./sound1.tex,1392049518,3558739353,2266022761,13,7,braces,{\rm D}
./sound1.tex,1392049518,906445789,2040255427,26,3,braces,{E}
./sound1.tex,1392049518,3281852259,1392049518,9225,118,equation,"\begin{equation}
\frac{\hbar\omega_{\rm D}}{E}=\left(\frac{m_e}{m}\right)^{\frac{1}{2}}.
\label{ratio}
\end{equation}
"
./sound1.tex,1392049518,2040255427,3281852259,2,29,frac,\frac{\hbar\omega_{\rm D}}{E}
./sound1.tex,1392049518,2266022761,2040255427,5,21,braces,{\hbar\omega_{\rm D}}
./sound1.tex,1392049518,3558739353,2266022761,13,7,braces,{\rm D}
./sound1.tex,1392049518,906445789,2040255427,26,3,braces,{E}
./sound1.tex,1392049518,1758503979,3281852259,37,21,parens,(\frac{m_e}{m}\right)
./sound1.tex,1392049518,2545930156,1758503979,1,13,frac,\frac{m_e}{m}
./sound1.tex,1392049518,1265915440,2545930156,5,5,braces,{m_e}
./sound1.tex,1392049518,1271923871,2545930156,10,3,braces,{m}
./sound1.tex,1392049518,3179439190,3281852259,59,13,braces,{\frac{1}{2}}
./sound1.tex,1392049518,1735385791,3179439190,1,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,4086533924,3281852259,74,13,label,\label{ratio}
./sound1.tex,1392049518,3922673172,1392049518,9350,13,parens,(\ref{ratio})
./sound1.tex,1392049518,1491900091,3922673172,1,11,ref,\ref{ratio}
./sound1.tex,1392049518,2959070564,1392049518,9367,12,parens,(\ref{v001})
./sound1.tex,1392049518,3451626183,2959070564,1,10,ref,\ref{v001}
./sound1.tex,1392049518,1920754479,1392049518,9386,106,equation,"\begin{equation}
v=\frac{Ea}{\pi\hbar}\left(\frac{m_e}{m}\right)^{\frac{1}{2}}.
\label{v1}
\end{equation}
"
./sound1.tex,1392049518,1878321480,1920754479,4,19,frac,\frac{Ea}{\pi\hbar}
./sound1.tex,1392049518,793865255,1878321480,5,4,braces,{Ea}
./sound1.tex,1392049518,182818325,1878321480,9,10,braces,{\pi\hbar}
./sound1.tex,1392049518,1758503979,1920754479,28,21,parens,(\frac{m_e}{m}\right)
./sound1.tex,1392049518,2545930156,1758503979,1,13,frac,\frac{m_e}{m}
./sound1.tex,1392049518,1265915440,2545930156,5,5,braces,{m_e}
./sound1.tex,1392049518,1271923871,2545930156,10,3,braces,{m}
./sound1.tex,1392049518,3179439190,1920754479,50,13,braces,{\frac{1}{2}}
./sound1.tex,1392049518,1735385791,3179439190,1,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,1234062821,1920754479,65,10,label,\label{v1}
./sound1.tex,1392049518,1329155215,1392049518,9493,3,inline_math,$v$
./sound1.tex,1392049518,3137161627,1392049518,9500,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,4155563000,1392049518,9567,13,inline_math,$a=a_{\rm B}$
./sound1.tex,1392049518,2787783613,4155563000,5,7,braces,{\rm B}
./sound1.tex,1392049518,183019717,1392049518,9586,12,parens,(\ref{bohr})
./sound1.tex,1392049518,3046886451,183019717,1,10,ref,\ref{bohr}
./sound1.tex,1392049518,1789797684,1392049518,9603,13,inline_math,$E=E_{\rm R}$
./sound1.tex,1392049518,966510688,1789797684,5,7,braces,{\rm R}
./sound1.tex,1392049518,2112336645,1392049518,9622,15,parens,(\ref{rydberg})
./sound1.tex,1392049518,3093889390,2112336645,1,13,ref,\ref{rydberg}
./sound1.tex,1392049518,963562228,1392049518,9641,10,parens,(\ref{v1})
./sound1.tex,1392049518,259939002,963562228,1,8,ref,\ref{v1}
./sound1.tex,1392049518,3600421781,1392049518,9700,3,parens,(a)
./sound1.tex,1392049518,1945425016,1392049518,9803,27,inline_math,$E=\frac{\hbar^2}{2m_ea^2}$
./sound1.tex,1392049518,2754044113,1945425016,3,23,frac,\frac{\hbar^2}{2m_ea^2}
./sound1.tex,1392049518,1590730231,2754044113,5,9,braces,{\hbar^2}
./sound1.tex,1392049518,19522071,1590730231,7,1,integer,2
./sound1.tex,1392049518,4026358792,2754044113,14,9,braces,{2m_ea^2}
./sound1.tex,1392049518,19522071,4026358792,1,1,integer,2
./sound1.tex,1392049518,19522071,4026358792,7,1,integer,2
./sound1.tex,1392049518,1441744645,1392049518,9835,3,parens,(b)
./sound1.tex,1392049518,2227979358,1392049518,9850,3,inline_math,$E$
./sound1.tex,1392049518,4155563000,1392049518,9858,13,inline_math,$a=a_{\rm B}$
./sound1.tex,1392049518,2787783613,4155563000,5,7,braces,{\rm B}
./sound1.tex,1392049518,183019717,1392049518,9872,12,parens,(\ref{bohr})
./sound1.tex,1392049518,3046886451,183019717,1,10,ref,\ref{bohr}
./sound1.tex,1392049518,963562228,1392049518,9888,10,parens,(\ref{v1})
./sound1.tex,1392049518,259939002,963562228,1,8,ref,\ref{v1}
./sound1.tex,1392049518,1329155215,1392049518,9970,3,inline_math,$v$
./sound1.tex,1392049518,1329155215,1392049518,10031,3,inline_math,$v$
./sound1.tex,1392049518,4155563000,1392049518,10090,13,inline_math,$a=a_{\rm B}$
./sound1.tex,1392049518,2787783613,4155563000,5,7,braces,{\rm B}
./sound1.tex,1392049518,183019717,1392049518,10107,12,parens,(\ref{bohr})
./sound1.tex,1392049518,3046886451,183019717,1,10,ref,\ref{bohr}
./sound1.tex,1392049518,3922673172,1392049518,10175,13,parens,(\ref{ratio})
./sound1.tex,1392049518,1491900091,3922673172,1,11,ref,\ref{ratio}
./sound1.tex,1392049518,3137161627,1392049518,10252,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,3137161627,1392049518,10285,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,76726987,1392049518,10319,5,inline_math,$m_e$
./sound1.tex,1392049518,2787867550,1392049518,10471,10,inline_math,$\alpha c$
./sound1.tex,1392049518,3961039797,1392049518,10482,36,parens,($\alpha c\propto\frac{e^2}{\hbar}$)
./sound1.tex,1392049518,2474343470,3961039797,1,34,inline_math,$\alpha c\propto\frac{e^2}{\hbar}$
./sound1.tex,1392049518,4108832655,2474343470,16,17,frac,\frac{e^2}{\hbar}
./sound1.tex,1392049518,358483998,4108832655,5,5,braces,{e^2}
./sound1.tex,1392049518,19522071,358483998,3,1,integer,2
./sound1.tex,1392049518,2221314377,4108832655,10,7,braces,{\hbar}
./sound1.tex,1392049518,2787867550,1392049518,10584,10,inline_math,$\alpha c$
./sound1.tex,1392049518,1329155215,1392049518,10599,3,inline_math,$v$
./sound1.tex,1392049518,514015864,1392049518,10620,3,inline_math,$c$
./sound1.tex,1392049518,1329155215,1392049518,10648,3,inline_math,$v$
./sound1.tex,1392049518,2787867550,1392049518,10664,10,inline_math,$\alpha c$
./sound1.tex,1392049518,3137161627,1392049518,10682,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,796474893,1392049518,10708,15,inline_math,$\frac{v_u}{c}$
./sound1.tex,1392049518,3516303764,796474893,1,13,frac,\frac{v_u}{c}
./sound1.tex,1392049518,3371831620,3516303764,5,5,braces,{v_u}
./sound1.tex,1392049518,4164547804,3516303764,10,3,braces,{c}
./sound1.tex,1392049518,2122471043,1392049518,10736,8,inline_math,$\alpha$
./sound1.tex,1392049518,638216925,1392049518,10752,10,parens,(\ref{v0})
./sound1.tex,1392049518,3433560708,638216925,1,8,ref,\ref{v0}
./sound1.tex,1392049518,796474893,1392049518,10861,15,inline_math,$\frac{v_u}{c}$
./sound1.tex,1392049518,3516303764,796474893,1,13,frac,\frac{v_u}{c}
./sound1.tex,1392049518,3371831620,3516303764,5,5,braces,{v_u}
./sound1.tex,1392049518,4164547804,3516303764,10,3,braces,{c}
./sound1.tex,1392049518,514541627,1392049518,10946,21,inline_math,$\frac{v_{\rm F}}{c}$
./sound1.tex,1392049518,3556991813,514541627,1,19,frac,\frac{v_{\rm F}}{c}
./sound1.tex,1392049518,3626451826,3556991813,5,11,braces,{v_{\rm F}}
./sound1.tex,1392049518,4240115099,3626451826,3,7,braces,{\rm F}
./sound1.tex,1392049518,4164547804,3556991813,16,3,braces,{c}
./sound1.tex,1392049518,2122471043,1392049518,10997,8,inline_math,$\alpha$
./sound1.tex,1392049518,362176449,1392049518,11006,33,parens,(together with $\frac{m_p}{m_e}$)
./sound1.tex,1392049518,3184337359,362176449,15,17,inline_math,$\frac{m_p}{m_e}$
./sound1.tex,1392049518,3838154665,3184337359,1,15,frac,\frac{m_p}{m_e}
./sound1.tex,1392049518,1129868211,3838154665,5,5,braces,{m_p}
./sound1.tex,1392049518,1265915440,3838154665,10,5,braces,{m_e}
./sound1.tex,1392049518,2581068005,1392049518,11173,13,cite,\cite{barrow}
./sound1.tex,1392049518,158786288,1392049518,11281,3,inline_math,$m$
./sound1.tex,1392049518,3137161627,1392049518,11288,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,4081345789,1392049518,11387,5,inline_math,$m_p$
./sound1.tex,1392049518,4142054299,1392049518,11394,8,inline_math,$m=Am_p$
./sound1.tex,1392049518,1338835853,1392049518,11410,3,inline_math,$A$
./sound1.tex,1392049518,1392097744,1392049518,11446,11,inline_math,$a_{\rm B}$
./sound1.tex,1392049518,2787783613,1392097744,3,7,braces,{\rm B}
./sound1.tex,1392049518,183019717,1392049518,11461,12,parens,(\ref{bohr})
./sound1.tex,1392049518,3046886451,183019717,1,10,ref,\ref{bohr}
./sound1.tex,1392049518,2094359015,1392049518,11478,11,inline_math,$E_{\rm R}$
./sound1.tex,1392049518,966510688,2094359015,3,7,braces,{\rm R}
./sound1.tex,1392049518,2112336645,1392049518,11493,15,parens,(\ref{rydberg})
./sound1.tex,1392049518,3093889390,2112336645,1,13,ref,\ref{rydberg}
./sound1.tex,1392049518,2960855925,1392049518,11576,5,inline_math,$A=1$
./sound1.tex,1392049518,2484513939,2960855925,3,1,integer,1
./sound1.tex,1392049518,1316468532,1392049518,11586,7,inline_math,$m=m_p$
./sound1.tex,1392049518,3137161627,1392049518,11597,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,1329155215,1392049518,11641,3,inline_math,$v$
./sound1.tex,1392049518,3137161627,1392049518,11648,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,3730642209,1392049518,11661,5,inline_math,$v_u$
./sound1.tex,1392049518,2412975698,1392049518,11672,134,equation,"\begin{equation}
v_u=\alpha\left(\frac{m_e}{2m_p}\right)^{\frac{1}{2}}c~\approx~36,100~\frac{\rm m}{\rm s},
\label{v3}
\end{equation}
"
./sound1.tex,1392049518,4102660605,2412975698,17,24,parens,(\frac{m_e}{2m_p}\right)
./sound1.tex,1392049518,3169210639,4102660605,1,16,frac,\frac{m_e}{2m_p}
./sound1.tex,1392049518,1265915440,3169210639,5,5,braces,{m_e}
./sound1.tex,1392049518,2011199743,3169210639,10,6,braces,{2m_p}
./sound1.tex,1392049518,19522071,2011199743,1,1,integer,2
./sound1.tex,1392049518,3179439190,2412975698,42,13,braces,{\frac{1}{2}}
./sound1.tex,1392049518,1735385791,3179439190,1,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,3417768591,2412975698,65,2,integer,36
./sound1.tex,1392049518,3465648511,2412975698,68,3,integer,100
./sound1.tex,1392049518,3779078983,2412975698,72,19,frac,\frac{\rm m}{\rm s}
./sound1.tex,1392049518,1281982680,3779078983,5,7,braces,{\rm m}
./sound1.tex,1392049518,866525761,3779078983,12,7,braces,{\rm s}
./sound1.tex,1392049518,740856236,2412975698,93,10,label,\label{v3}
./sound1.tex,1392049518,3730642209,1392049518,11834,5,inline_math,$v_u$
./sound1.tex,1392049518,2122471043,1392049518,11940,8,inline_math,$\alpha$
./sound1.tex,1392049518,2982880790,1392049518,11998,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,3137161627,1392049518,12029,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,1329155215,1392049518,12079,3,inline_math,$v$
./sound1.tex,1392049518,3137161627,1392049518,12131,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,2982880790,1392049518,12144,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,4142054299,1392049518,12160,8,inline_math,$m=Am_p$
./sound1.tex,1392049518,2574798916,1392049518,12175,71,equation,"\begin{equation}
v=\frac{v_u}{A^\frac{1}{2}}.
\label{a}
\end{equation}
"
./sound1.tex,1392049518,808440827,2574798916,4,25,frac,\frac{v_u}{A^\frac{1}{2}}
./sound1.tex,1392049518,3371831620,808440827,5,5,braces,{v_u}
./sound1.tex,1392049518,4065539127,808440827,10,15,braces,{A^\frac{1}{2}}
./sound1.tex,1392049518,1735385791,4065539127,3,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,652011016,2574798916,31,9,label,\label{a}
./sound1.tex,1392049518,3137161627,1392049518,12306,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,2982880790,1392049518,12345,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,586812962,1392049518,12356,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,4016372219,1392049518,12910,15,cite,\cite{phillips}
./sound1.tex,1392049518,4198969183,1392049518,13082,14,cite,\cite{zaccone}
./sound1.tex,1392049518,847664205,1392049518,13187,148,parens,(but differently to other properties such as the classical energy and specific heat which are universal in the harmonic approximation \cite{landau})
./sound1.tex,1392049518,3103754819,847664205,134,13,cite,\cite{landau}
./sound1.tex,1392049518,1329155215,1392049518,13369,3,inline_math,$v$
./sound1.tex,1392049518,158786288,1392049518,13376,3,inline_math,$m$
./sound1.tex,1392049518,1338835853,1392049518,13383,3,inline_math,$A$
./sound1.tex,1392049518,1756941070,1392049518,13561,129,parens,(including mixed covalent-ionic bonding between the same atomic pairs as well as different bonding types between different pairs)
./sound1.tex,1392049518,586812962,1392049518,13708,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,1329155215,1392049518,13764,3,inline_math,$v$
./sound1.tex,1392049518,1338835853,1392049518,13785,3,inline_math,$A$
./sound1.tex,1392049518,3417768591,1392049518,13793,2,integer,36
./sound1.tex,1392049518,1156064554,1392049518,13813,35,cite,"\cite{handbook,handbook1,handbook2}"
./sound1.tex,1392049518,2262842779,1392049518,13857,15,ref,\ref{elemental}
./sound1.tex,1392049518,586812962,1392049518,13989,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,2262842779,1392049518,14028,15,ref,\ref{elemental}
./sound1.tex,1392049518,2982880790,1392049518,14082,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,2960855925,1392049518,14097,5,inline_math,$A=1$
./sound1.tex,1392049518,2484513939,2960855925,3,1,integer,1
./sound1.tex,1392049518,4080144166,1392049518,14183,20,parens,"($\log$ A, $\log$ v)"
./sound1.tex,1392049518,2026119454,4080144166,1,6,inline_math,$\log$
./sound1.tex,1392049518,2026119454,4080144166,11,6,inline_math,$\log$
./sound1.tex,1392049518,2305504446,1392049518,14207,7,inline_math,$-0.71$
./sound1.tex,1392049518,3530670207,2305504446,2,1,integer,0
./sound1.tex,1392049518,109999459,2305504446,4,2,integer,71
./sound1.tex,1392049518,4168279224,1392049518,14321,18,cite,\cite{correlation}
./sound1.tex,1392049518,1329155215,1392049518,14382,3,inline_math,$v$
./sound1.tex,1392049518,3530670207,1392049518,14402,1,integer,0
./sound1.tex,1392049518,670727360,1392049518,14404,1,integer,6
./sound1.tex,1392049518,19522071,1392049518,14406,1,integer,2
./sound1.tex,1392049518,3778137224,1392049518,14408,1,integer,4
./sound1.tex,1392049518,4065160191,1392049518,14440,15,inline_math,$f^\frac{1}{2}$
./sound1.tex,1392049518,1735385791,4065160191,3,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,2484513939,1392049518,14472,1,integer,1
./sound1.tex,1392049518,3177061649,1392049518,14499,11,parens,(\ref{v01})
./sound1.tex,1392049518,3079796565,3177061649,1,9,ref,\ref{v01}
./sound1.tex,1392049518,1033761899,1392049518,14519,8,braces,{figure}
./sound1.tex,1392049518,4109449863,1392049518,14528,50,braces,{\scalebox{0.37}{\includegraphics{elemental.pdf}}}
./sound1.tex,1392049518,543606019,4109449863,10,6,braces,{0.37}
./sound1.tex,1392049518,3530670207,543606019,1,1,integer,0
./sound1.tex,1392049518,1813251204,543606019,3,2,integer,37
./sound1.tex,1392049518,1032530620,4109449863,16,33,braces,{\includegraphics{elemental.pdf}}
./sound1.tex,1392049518,2772767360,1032530620,17,15,braces,{elemental.pdf}
./sound1.tex,1392049518,4158870612,1392049518,14587,540,braces,"{Experimental longitudinal speed of sound \cite{handbook,handbook1,handbook2} in 36 elemental solids (blue bullets) as a function of atomic mass. The solid line is the plot of Eq. (\ref{a}): $v=\frac{v_u}{A^\frac{1}{2}}$. The red diamond shows the upper bound of the speed of sound (\ref{v3}). The dashed line is the fit to the experimental data points. In order of increasing mass, the solids are: Li, Be, B, C, Na, Mg, Al, Si, S, K, Ti, Mn, Fe, Ni, Co, Cu, Zn, Ge, Y, Nb, Mo, Pd, Ag, Cd, In, Sn, Sb, Ta, W, Pt, Au, Tl, Pb, Bi, Th and U.
}"
./sound1.tex,1392049518,1156064554,4158870612,42,35,cite,"\cite{handbook,handbook1,handbook2}"
./sound1.tex,1392049518,3417768591,4158870612,81,2,integer,36
./sound1.tex,1392049518,1875431288,4158870612,101,14,parens,(blue bullets)
./sound1.tex,1392049518,586812962,4158870612,180,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,3454267318,4158870612,191,29,inline_math,$v=\frac{v_u}{A^\frac{1}{2}}$
./sound1.tex,1392049518,808440827,3454267318,3,25,frac,\frac{v_u}{A^\frac{1}{2}}
./sound1.tex,1392049518,3371831620,808440827,5,5,braces,{v_u}
./sound1.tex,1392049518,4065539127,808440827,10,15,braces,{A^\frac{1}{2}}
./sound1.tex,1392049518,1735385791,4065539127,3,11,frac,\frac{1}{2}
./sound1.tex,1392049518,179005128,1735385791,5,3,braces,{1}
./sound1.tex,1392049518,2484513939,179005128,1,1,integer,1
./sound1.tex,1392049518,627363447,1735385791,8,3,braces,{2}
./sound1.tex,1392049518,19522071,627363447,1,1,integer,2
./sound1.tex,1392049518,2982880790,4158870612,282,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,2723136183,1392049518,15128,17,label,\label{elemental}
./sound1.tex,1392049518,1033761899,1392049518,15150,8,braces,{figure}
./sound1.tex,1392049518,586812962,1392049518,15266,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,2262842779,1392049518,15303,15,ref,\ref{elemental}
./sound1.tex,1392049518,586812962,1392049518,15357,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,1813251204,1392049518,15408,2,integer,37
./sound1.tex,1392049518,2404351034,1392049518,15411,3,integer,350
./sound1.tex,1392049518,2867650855,1392049518,15415,21,inline_math,$\frac{\rm m}{\rm s}$
./sound1.tex,1392049518,3779078983,2867650855,1,19,frac,\frac{\rm m}{\rm s}
./sound1.tex,1392049518,1281982680,3779078983,5,7,braces,{\rm m}
./sound1.tex,1392049518,866525761,3779078983,12,7,braces,{\rm s}
./sound1.tex,1392049518,264741300,1392049518,15447,1,integer,3
./sound1.tex,1392049518,3730642209,1392049518,15466,5,inline_math,$v_u$
./sound1.tex,1392049518,2982880790,1392049518,15475,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,3137161627,1392049518,15540,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,586812962,1392049518,15720,9,parens,(\ref{a})
./sound1.tex,1392049518,2692826722,586812962,1,7,ref,\ref{a}
./sound1.tex,1392049518,3137161627,1392049518,15766,11,parens,(\ref{v00})
./sound1.tex,1392049518,4018825300,3137161627,1,9,ref,\ref{v00}
./sound1.tex,1392049518,3730642209,1392049518,15815,5,inline_math,$v_u$
./sound1.tex,1392049518,2982880790,1392049518,15828,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,3730642209,1392049518,15857,5,inline_math,$v_u$
./sound1.tex,1392049518,280762983,1392049518,15909,9,ref,\ref{all}
./sound1.tex,1392049518,1329155215,1392049518,15941,3,inline_math,$v$
./sound1.tex,1392049518,1156064554,1392049518,15945,35,cite,"\cite{handbook,handbook1,handbook2}"
./sound1.tex,1392049518,3846477506,1392049518,15984,3,integer,133
./sound1.tex,1392049518,2262842779,1392049518,16060,15,ref,\ref{elemental}
./sound1.tex,1392049518,1329155215,1392049518,16106,3,inline_math,$v$
./sound1.tex,1392049518,3730642209,1392049518,16155,5,inline_math,$v_u$
./sound1.tex,1392049518,2982880790,1392049518,16164,10,parens,(\ref{v3})
./sound1.tex,1392049518,1971404773,2982880790,1,8,ref,\ref{v3}
./sound1.tex,1392049518,3730642209,1392049518,16176,5,inline_math,$v_u$
./sound1.tex,1392049518,1329155215,1392049518,16209,3,inline_math,$v$
./sound1.tex,1392049518,2653151248,1392049518,16283,89,parens,(the in-plane speed of sound in graphite is slightly above $v$ in diamond \cite{behnia1})
./sound1.tex,1392049518,1329155215,2653151248,59,3,inline_math,$v$
./sound1.tex,1392049518,2463255519,2653151248,74,14,cite,\cite{behnia1}
./sound1.tex,1392049518,1033761899,1392049518,16381,8,braces,{figure}
./sound1.tex,1392049518,3096193044,1392049518,16390,53,braces,{\scalebox{0.37}{\includegraphics{sound-speeds.pdf}}}
./sound1.tex,1392049518,543606019,3096193044,10,6,braces,{0.37}
./sound1.tex,1392049518,3530670207,543606019,1,1,integer,0
./sound1.tex,1392049518,1813251204,543606019,3,2,integer,37
./sound1.tex,1392049518,2406995592,3096193044,16,36,braces,{\includegraphics{sound-speeds.pdf}}
./sound1.tex,1392049518,3442500627,2406995592,17,18,braces,{sound-speeds.pdf}
./sound1.tex,1392049518,527608618,1392049518,16452,1388,braces,"{Experimental longitudinal speed of sound \cite{handbook,handbook1,handbook2} in 124 solids (circles) and 9 liquids \cite{handbook} (diamonds) at ambient conditions as a function of the system number. Solids are: Al, Be, Brass, Cu, Duralumin, Au, Fe, Pb, Mg, Diamond, Ni, Pt, Ag, Steel, Sn, Ti, W, Zn, Fused silica, Pyrex glass, Lucite, Polyethylene, Polyesterene, WC, B, Mo, NaCl, RbCl, RbI, Tl, Li, Na, Si, S, K, Mn, Co, Ge, Y, Nb, Mo, Pd, Cd, In, Sb, Ta, Bi, Th, U, LiF, LiCl, BeO, NH$_4$H$_2$PO$_4$, NH$_4$Cl, NH$_4$Br, NaNO$_3$, NaClO$_3$, NaF, NaBr, NaBrO$_3$, NaI, Mg$_2$SiO$_4$, $\alpha$-Al$_2$O$_8$, AlPO$_4$, AlSb, KH$_2$PO$_4$, KAl(SO$_4$)$_2$, KCl, KBr, KI, CaBaTiO$_3$, CaF$_2$, ZnO, $\alpha$-ZnS, GaAs, GaSb, RbF, RbBr, Sr(NO$_3$)$_2$, SrSO$_4$, SrTiO$_3$, AgCl, AgBr, CdS, InSb, CsCl, CsBr, CsI, CsF, Ba(NO$_3$)$_2$, BaF$_2$, BaSO$_4$, BaTiO$_3$, TlCl, Pb(NO$_3$)$_2$, PbS, Apatite, Aragonite, Barite, Beryl, Biotite, Galena, Hematite, Garnet, Diopside, Calcite, Cancrinite, Alpha-quartz, Corundum, Labradorite, Magnetite, Microcline, Muscovite, Nepheline, Pyrite, Rutile, Staurolite, Tourmaline, Phlogopite, Chromite, Celestine, Zircon, Spinel and Aegirite. Liquids are: Mercury, Water, Acetone, Ethanol, Ethylene, Benzene, Nitrobenzene, Butane and Glycerol. See Refs. \cite{handbook,handbook1,handbook2} for system specifications, including density and symmetry groups.
}"
./sound1.tex,1392049518,1156064554,527608618,42,35,cite,"\cite{handbook,handbook1,handbook2}"
./sound1.tex,1392049518,3521449188,527608618,81,3,integer,124
./sound1.tex,1392049518,1151377630,527608618,92,9,parens,(circles)
./sound1.tex,1392049518,613148321,527608618,106,1,integer,9
./sound1.tex,1392049518,3179412699,527608618,116,15,cite,\cite{handbook}
./sound1.tex,1392049518,3720672225,527608618,132,10,parens,(diamonds)
./sound1.tex,1392049518,1320784883,527608618,487,4,inline_math,$_4$
./sound1.tex,1392049518,3778137224,1320784883,2,1,integer,4
./sound1.tex,1392049518,480020666,527608618,492,4,inline_math,$_2$
./sound1.tex,1392049518,19522071,480020666,2,1,integer,2
./sound1.tex,1392049518,1320784883,527608618,498,4,inline_math,$_4$
./sound1.tex,1392049518,3778137224,1320784883,2,1,integer,4
